player,source_team,target_team,transfer,source_n90,target_n90,stat,stat_label,metric_group,metric_order,unit,carry_forward,context_prediction,actual,actual_change,predicted_change,carry_raw_abs_error,model_raw_abs_error,scale,carry_scaled_error,model_scaled_error,scaled_error_improvement,model_better_stat,model_outcome,metric_carry_error,metric_model_error,metric_gain_pct,player_carry_error_43,player_model_error_43,player_gain_pct_43,player_stat_win_rate_43,cohort_movers,cohort_carry_error_43,cohort_model_error_43,cohort_gain_pct_43,default_player
Sebastiano Luperto,Empoli,Cagliari,Empoli → Cagliari,37.8,36,kp,Key Passes /90,Chance Creation,3,per 90,0.291005291005,0.305860679414,0.222222222222,-0.0687830687831,0.0148553884084,0.0687830687831,0.0836384571914,0.691063745131,0.0995321622176,0.121028570491,-0.0214964082735,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.214712181467,0.227141827807,-5.78898051063,0.53488372093,255,0.542554694382,0.500315163656,7.78530370535,0
Lorenzo Colombo,Monza,Empoli,Monza → Empoli,15.1,24.8,kp,Key Passes /90,Chance Creation,3,per 90,0.529801324503,0.835067368685,0.846774193548,0.316972869045,0.305266044182,0.316972869045,0.0117068248632,0.691063745131,0.458673850681,0.016940296674,0.441733554007,1,Context model better,0.519123424833,0.482726813128,7.01116727997,0.318005171121,0.354729093037,-11.548215328,0.604651162791,255,0.542554694382,0.500315163656,7.78530370535,0
Mattia Viti,Sassuolo,Empoli,Sassuolo → Empoli,10.9,28.6,kp,Key Passes /90,Chance Creation,3,per 90,0.0917431192661,0.278283459231,0.174825174825,0.0830820555591,0.186540339965,0.0830820555591,0.103458284406,0.691063745131,0.120223432562,0.149708742696,-0.0294853101331,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.398325088894,0.314605944361,21.0177934725,0.53488372093,255,0.542554694382,0.500315163656,7.78530370535,0
Albert Guðmundsson,Genoa,Fiorentina,Genoa → Fiorentina,33.5,14.1,kp,Key Passes /90,Chance Creation,3,per 90,2.41791044776,2.12006054472,1.06382978723,-1.35408066053,-0.297849903045,1.35408066053,1.05623075748,0.691063745131,1.95941498895,1.52841292127,0.431002067672,1,Context model better,0.519123424833,0.482726813128,7.01116727997,0.40199436998,0.421680917278,-4.897219655,0.581395348837,255,0.542554694382,0.500315163656,7.78530370535,0
Amir Richardson,Reims,Fiorentina,Reims → Fiorentina,15,11.4,kp,Key Passes /90,Chance Creation,3,per 90,0.8,0.984718407594,0.701754385965,-0.0982456140351,0.184718407594,0.0982456140351,0.282964021629,0.691063745131,0.142165776641,0.40946153466,-0.267295758019,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.446764774438,0.423468799905,5.21437137961,0.488372093023,255,0.542554694382,0.500315163656,7.78530370535,0
Andrea Colpani,Monza,Fiorentina,Monza → Fiorentina,29.5,15.9,kp,Key Passes /90,Chance Creation,3,per 90,1.89830508475,1.75239434385,1.06918238994,-0.829122694809,-0.145910740891,0.829122694809,0.683211953918,0.691063745131,1.1997774455,0.988638108613,0.211139336883,1,Context model better,0.519123424833,0.482726813128,7.01116727997,0.355890972393,0.327685328649,7.92536083594,0.511627906977,255,0.542554694382,0.500315163656,7.78530370535,0
Danilo Cataldi,Lazio,Fiorentina,Lazio → Fiorentina,15.1,19,kp,Key Passes /90,Chance Creation,3,per 90,0.728476821192,0.788707439483,0.789473684211,0.0609968630185,0.060230618291,0.0609968630185,0.000766244727482,0.691063745131,0.0882651758947,0.00110879022794,0.0871563856668,1,Context model better,0.519123424833,0.482726813128,7.01116727997,0.318312961546,0.337041947098,-5.88382749496,0.395348837209,255,0.542554694382,0.500315163656,7.78530370535,0
Edoardo Bove,Roma,Fiorentina,Roma → Fiorentina,19.8,9.3,kp,Key Passes /90,Chance Creation,3,per 90,0.808080808081,1.06716483469,1.18279569892,0.374714890844,0.259084026609,0.374714890844,0.115630864235,0.691063745131,0.54222912645,0.167323007536,0.374906118914,1,Context model better,0.519123424833,0.482726813128,7.01116727997,0.373887179179,0.394850476876,-5.60685117453,0.441860465116,255,0.542554694382,0.500315163656,7.78530370535,0
Marin Pongračić,Lecce,Fiorentina,Lecce → Fiorentina,35.8,14.4,kp,Key Passes /90,Chance Creation,3,per 90,0.307262569832,0.289331965431,0.347222222222,0.0399596523898,-0.0179306044018,0.0399596523898,0.0578902567916,0.691063745131,0.0578233957017,0.0837697784025,-0.0259463827008,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.368686267729,0.377899955837,-2.49905920409,0.46511627907,255,0.542554694382,0.500315163656,7.78530370535,0
Michael Folorunsho,Hellas Verona,Fiorentina,Hellas Verona → Fiorentina,30.9,7.2,kp,Key Passes /90,Chance Creation,3,per 90,0.582524271845,0.719063369601,0.416666666667,-0.165857605178,0.136539097757,0.165857605178,0.302396702935,0.691063745131,0.240003337386,0.437581489501,-0.197578152115,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.562927536481,0.552913953631,1.77884047247,0.581395348837,255,0.542554694382,0.500315163656,7.78530370535,0
Moise Kean,Juventus,Fiorentina,Juventus → Fiorentina,7.3,29.1,kp,Key Passes /90,Chance Creation,3,per 90,0.684931506849,0.812268678829,0.652920962199,-0.03201054465,0.127337171979,0.03201054465,0.159347716629,0.691063745131,0.0463206829696,0.230583238886,-0.184262555917,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.400372745265,0.362060602555,9.56911856853,0.46511627907,255,0.542554694382,0.500315163656,7.78530370535,0
Robin Gosens,Union Berlin,Fiorentina,Union Berlin → Fiorentina,25.4,27,kp,Key Passes /90,Chance Creation,3,per 90,1.29921259843,1.16505245974,1,-0.299212598425,-0.13416013869,0.299212598425,0.165052459736,0.691063745131,0.432973948544,0.238838256092,0.194135692452,1,Context model better,0.519123424833,0.482726813128,7.01116727997,0.407564105551,0.323539526124,20.6162854586,0.581395348837,255,0.542554694382,0.500315163656,7.78530370535,0
Yacine Adli,Milan,Fiorentina,Milan → Fiorentina,15.6,13.5,kp,Key Passes /90,Chance Creation,3,per 90,1.41025641026,1.29277974924,1.7037037037,0.293447293447,-0.117476661021,0.293447293447,0.410923954468,0.691063745131,0.424631295615,0.594625253261,-0.169993957647,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.635427145204,0.528958180608,16.7554951657,0.53488372093,255,0.542554694382,0.500315163656,7.78530370535,0
Alessandro Zanoli,Salernitana,Genoa,Salernitana → Genoa,10.2,19,kp,Key Passes /90,Chance Creation,3,per 90,1.17647058824,1.23936483194,1,-0.176470588235,0.062894243702,0.176470588235,0.239364831937,0.691063745131,0.255360796278,0.346371566478,-0.0910107702005,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.498614408696,0.49961358638,-0.200390856351,0.348837209302,255,0.542554694382,0.500315163656,7.78530370535,0
Andrea Pinamonti,Sassuolo,Genoa,Sassuolo → Genoa,34.2,31.7,kp,Key Passes /90,Chance Creation,3,per 90,0.526315789474,0.787978655635,0.473186119874,-0.0531296695999,0.261662866161,0.0531296695999,0.314792535761,0.691063745131,0.0768809968316,0.455518811367,-0.378637814536,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.232292149497,0.209706775418,9.7228314117,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Fabio Miretti,Juventus,Genoa,Juventus → Genoa,12.3,18.6,kp,Key Passes /90,Chance Creation,3,per 90,1.9512195122,2.01601913561,1.18279569892,-0.76842381327,0.0647996234156,0.76842381327,0.833223436686,0.691063745131,1.11194346207,1.20571140153,-0.0937679394587,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.431375023595,0.530544963268,-22.9892632277,0.348837209302,255,0.542554694382,0.500315163656,7.78530370535,0
Vitinha,Marseille,Genoa,Marseille → Genoa,10.3,14.8,kp,Key Passes /90,Chance Creation,3,per 90,1.74757281553,1.69959193239,1.08108108108,-0.666491734453,-0.0479808831478,0.666491734453,0.618510851305,0.691063745131,0.964443206793,0.895012733142,0.0694304736514,1,Context model better,0.519123424833,0.482726813128,7.01116727997,0.575521068823,0.472241406357,17.9454181715,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Abdou Harroui,Frosinone,Hellas Verona,Frosinone → Hellas Verona,11.3,5.1,kp,Key Passes /90,Chance Creation,3,per 90,1.41592920354,1.55932997521,0.78431372549,-0.63161547805,0.143400771671,0.63161547805,0.775016249721,0.691063745131,0.913975711357,1.12148301106,-0.207507299698,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.490653309205,0.473914832422,3.41146721504,0.395348837209,255,0.542554694382,0.500315163656,7.78530370535,0
Domagoj Bradarić,Salernitana,Hellas Verona,Salernitana → Hellas Verona,30.5,21.5,kp,Key Passes /90,Chance Creation,3,per 90,1.18032786885,1.08845528691,1.16279069767,-0.017537171178,-0.0918725819452,0.017537171178,0.0743354107671,0.691063745131,0.0253770673134,0.107566648216,-0.0821895809023,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.413030061656,0.404730588044,2.009411513,0.488372093023,255,0.542554694382,0.500315163656,7.78530370535,0
Flavius Daniliuc,Salernitana,Hellas Verona,Salernitana → Hellas Verona,8.3,11.2,kp,Key Passes /90,Chance Creation,3,per 90,0.602409638554,0.583332647444,0.178571428571,-0.423838209983,-0.01907699111,0.423838209983,0.404761218873,0.691063745131,0.613312755833,0.585707500537,0.0276052552957,1,Context model better,0.519123424833,0.482726813128,7.01116727997,0.47732329086,0.503334906236,-5.44947541313,0.53488372093,255,0.542554694382,0.500315163656,7.78530370535,0
Grigoris Kastanos,Salernitana,Hellas Verona,Salernitana → Hellas Verona,16.4,9.7,kp,Key Passes /90,Chance Creation,3,per 90,1.70731707317,1.59147710795,1.23711340206,-0.470203671109,-0.115839965222,0.470203671109,0.354363705887,0.691063745131,0.680405641913,0.51278005594,0.167625585973,1,Context model better,0.519123424833,0.482726813128,7.01116727997,0.57150218212,0.563375728145,1.42194627228,0.558139534884,255,0.542554694382,0.500315163656,7.78530370535,0
Piotr Zieliński,Napoli,Inter,Napoli → Inter,21.4,10.9,kp,Key Passes /90,Chance Creation,3,per 90,2.24299065421,1.98990525002,1.28440366972,-0.958586984481,-0.253085404182,0.958586984481,0.705501580299,0.691063745131,1.3871180354,1.02089219015,0.366225845249,1,Context model better,0.519123424833,0.482726813128,7.01116727997,0.537823433453,0.414905164996,22.8547625134,0.813953488372,255,0.542554694382,0.500315163656,7.78530370535,0
Douglas Luiz,Aston Villa,Juventus,Aston Villa → Juventus,33.3,5.9,kp,Key Passes /90,Chance Creation,3,per 90,1.59159159159,1.51149215011,2.54237288136,0.950781289764,-0.0800994414778,0.950781289764,1.03088073124,0.691063745131,1.37582284769,1.49173030492,-0.115907457224,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.538217730318,0.539895129807,-0.31165816254,0.441860465116,255,0.542554694382,0.500315163656,7.78530370535,0
Juan David Cabal,Hellas Verona,Juventus,Hellas Verona → Juventus,16.6,5.1,kp,Key Passes /90,Chance Creation,3,per 90,0.722891566265,0.678430068778,0.196078431373,-0.526813134893,-0.0444614974874,0.526813134893,0.482351637405,0.691063745131,0.762322055822,0.697984289877,0.0643377659451,1,Context model better,0.519123424833,0.482726813128,7.01116727997,0.90356060513,0.86157641407,4.64652739636,0.581395348837,255,0.542554694382,0.500315163656,7.78530370535,0
Khéphren Thuram,Nice,Juventus,Nice → Juventus,23.4,25.8,kp,Key Passes /90,Chance Creation,3,per 90,1.32478632479,1.32300344883,0.968992248062,-0.355794076724,-0.00178287595694,0.355794076724,0.354011200767,0.691063745131,0.514849866211,0.512269965342,0.00257990086949,1,Context model better,0.519123424833,0.482726813128,7.01116727997,0.368688797138,0.351617566685,4.63025472597,0.511627906977,255,0.542554694382,0.500315163656,7.78530370535,0
Lloyd Kelly,Bournemouth,Juventus,Bournemouth → Juventus,17.3,11.3,kp,Key Passes /90,Chance Creation,3,per 90,0.520231213873,0.620733668021,0.265486725664,-0.254744488209,0.100502454148,0.254744488209,0.355246942357,0.691063745131,0.368626613686,0.514058138428,-0.145431524742,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.614049449245,0.555996390943,9.45413408868,0.604651162791,255,0.542554694382,0.500315163656,7.78530370535,0
Nicolás González,Fiorentina,Juventus,Fiorentina → Juventus,21.3,19.4,kp,Key Passes /90,Chance Creation,3,per 90,1.03286384977,1.39414195565,0.979381443299,-0.0534824064663,0.361278105881,0.0534824064663,0.414760512348,0.691063745131,0.0773914227784,0.600176923286,-0.522785500508,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.638986041303,0.443964425634,30.5204813662,0.744186046512,255,0.542554694382,0.500315163656,7.78530370535,0
Randal Kolo Muani,Paris S-G,Juventus,Paris S-G → Juventus,14.1,12.9,kp,Key Passes /90,Chance Creation,3,per 90,1.84397163121,1.67722408076,1.31782945736,-0.526142173841,-0.166747550447,0.526142173841,0.359394623395,0.691063745131,0.761351145315,0.520060017512,0.241291127803,1,Context model better,0.519123424833,0.482726813128,7.01116727997,0.488121120278,0.393775565071,19.3283083415,0.674418604651,255,0.542554694382,0.500315163656,7.78530370535,0
Teun Koopmeiners,Atalanta,Juventus,Atalanta → Juventus,29.2,22.2,kp,Key Passes /90,Chance Creation,3,per 90,2.05479452055,1.87380787183,1.71171171171,-0.343082808836,-0.180986648719,0.343082808836,0.162096160117,0.691063745131,0.49645609577,0.234560358953,0.261895736817,1,Context model better,0.519123424833,0.482726813128,7.01116727997,0.560878200149,0.518365655553,7.57963931999,0.581395348837,255,0.542554694382,0.500315163656,7.78530370535,0
Boulaye Dia,Salernitana,Lazio,Salernitana → Lazio,12.7,24.2,kp,Key Passes /90,Chance Creation,3,per 90,0.787401574803,1.0356968858,1.07438016529,0.286978590486,0.248295311001,0.286978590486,0.0386832794849,0.691063745131,0.415270794493,0.055976427294,0.359294367199,1,Context model better,0.519123424833,0.482726813128,7.01116727997,0.371495769474,0.310402206927,16.4452915934,0.558139534884,255,0.542554694382,0.500315163656,7.78530370535,0
Loum Tchaouna,Salernitana,Lazio,Salernitana → Lazio,23.3,7.3,kp,Key Passes /90,Chance Creation,3,per 90,0.944206008584,1.39239810357,1.3698630137,0.425657005115,0.448192094984,0.425657005115,0.0225350898689,0.691063745131,0.615944633348,0.0326092781276,0.58333535522,1,Context model better,0.519123424833,0.482726813128,7.01116727997,0.641624252816,0.623934684894,2.75699801641,0.53488372093,255,0.542554694382,0.500315163656,7.78530370535,0
Nuno Tavares,Nott'ham Forest,Lazio,Nott'ham Forest → Lazio,5.1,18.7,kp,Key Passes /90,Chance Creation,3,per 90,0.392156862745,0.723893577198,1.76470588235,1.37254901961,0.331736714452,1.37254901961,1.04081230516,0.691063745131,1.9861395266,1.50610173445,0.480037792157,1,Context model better,0.519123424833,0.482726813128,7.01116727997,0.926776887335,0.794268145389,14.2978039005,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Samuel Gigot,Marseille,Lazio,Marseille → Lazio,19.2,7.6,kp,Key Passes /90,Chance Creation,3,per 90,0.364583333333,0.378031122591,0,-0.364583333333,0.0134477892572,0.364583333333,0.378031122591,0.691063745131,0.527568311754,0.547027861401,-0.0194595496465,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.596874548218,0.534274872653,10.487911698,0.53488372093,255,0.542554694382,0.500315163656,7.78530370535,0
Tijjani Noslin,Hellas Verona,Lazio,Hellas Verona → Lazio,14.9,9.6,kp,Key Passes /90,Chance Creation,3,per 90,1.74496644295,1.55957148182,1.25,-0.494966442953,-0.185394961128,0.494966442953,0.309571481825,0.691063745131,0.716238475018,0.447963713921,0.268274761097,1,Context model better,0.519123424833,0.482726813128,7.01116727997,0.476882971484,0.440205684859,7.69104556439,0.558139534884,255,0.542554694382,0.500315163656,7.78530370535,0
Frederic Guilbert,Strasbourg,Lecce,Strasbourg → Lecce,27.7,27.1,kp,Key Passes /90,Chance Creation,3,per 90,0.830324909747,0.875543199184,0.70110701107,-0.129217898677,0.0452182894366,0.129217898677,0.174436188114,0.691063745131,0.186984051164,0.252416928746,-0.0654328775822,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.504035978417,0.397058680514,21.2241392449,0.581395348837,255,0.542554694382,0.500315163656,7.78530370535,0
Lassana Coulibaly,Salernitana,Lecce,Salernitana → Lecce,23.1,29.6,kp,Key Passes /90,Chance Creation,3,per 90,0.47619047619,0.70793306785,0.405405405405,-0.0707850707851,0.23174259166,0.0707850707851,0.302527662445,0.691063745131,0.102429148228,0.437770993742,-0.335341845514,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.37545504107,0.38869456412,-3.52626056428,0.418604651163,255,0.542554694382,0.500315163656,7.78530370535,0
Álvaro Morata,Atlético Madrid,Milan,Atlético Madrid → Milan,21.2,12.2,kp,Key Passes /90,Chance Creation,3,per 90,0.707547169811,0.934610270919,0.573770491803,-0.133776678008,0.227063101108,0.133776678008,0.360839779116,0.691063745131,0.193580807777,0.522151222167,-0.32857041439,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.443296408779,0.38205999821,13.8138747251,0.581395348837,255,0.542554694382,0.500315163656,7.78530370535,0
Filippo Terracciano,Hellas Verona,Milan,Hellas Verona → Milan,14.4,6,kp,Key Passes /90,Chance Creation,3,per 90,1.25,1.26792148127,0.333333333333,-0.916666666667,0.0179214812652,0.916666666667,0.934588147932,0.691063745131,1.32645746955,1.35239065067,-0.025933181116,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.903863703656,0.90157972689,0.252690395427,0.488372093023,255,0.542554694382,0.500315163656,7.78530370535,0
João Félix,Barcelona,Milan,Barcelona → Milan,17.1,8.4,kp,Key Passes /90,Chance Creation,3,per 90,1.11111111111,1.66843425367,1.19047619048,0.0793650793651,0.557323142555,0.0793650793651,0.47795806319,0.691063745131,0.114844802559,0.69162659242,-0.576781789861,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.517174205109,0.461395167652,10.7853479361,0.488372093023,255,0.542554694382,0.500315163656,7.78530370535,0
Youssouf Fofana,Monaco,Milan,Monaco → Milan,30,27.8,kp,Key Passes /90,Chance Creation,3,per 90,1.33333333333,1.42307348434,0.827338129496,-0.505995203837,0.0897401510079,0.505995203837,0.595735354845,0.691063745131,0.732197582932,0.862055575975,-0.129857993044,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.532352917444,0.500789234647,5.92908985059,0.511627906977,255,0.542554694382,0.500315163656,7.78530370535,0
Kacper Urbanski,Bologna,Monza,Bologna → Monza,10.3,5.6,kp,Key Passes /90,Chance Creation,3,per 90,1.55339805825,1.96491269796,0.714285714286,-0.839112343967,0.411514639711,0.839112343967,1.25062698368,0.691063745131,1.21423291249,1.80971291359,-0.5954800011,0,Carry-forward better,0.519123424833,0.482726813128,7.01116727997,0.824890383312,0.785829237943,4.73531346219,0.558139534884,255,0.542554694382,0.500315163656,7.78530370535,0
